Datetime,DateHourKey,Hour,TimeOfDay,DayNumber,WeekDayNumber,WeekDayName,WeekendFlag,MonthNumber,MonthName,Year,HolidayFlag,HolidayName
2023-12-21 09:00:00,2023122109,9,AM,355,3,Thursday,0,12,December,2023,0,Unknown
2023-12-21 10:00:00,2023122110,10,AM,355,3,Thursday,0,12,December,2023,0,Unknown
2023-12-21 11:00:00,2023122111,11,AM,355,3,Thursday,0,12,December,2023,0,Unknown
2023-12-21 12:00:00,2023122112,12,PM,355,3,Thursday,0,12,December,2023,0,Unknown
2023-12-21 13:00:00,2023122113,13,PM,355,3,Thursday,0,12,December,2023,0,Unknown
2023-12-21 14:00:00,2023122114,14,PM,355,3,Thursday,0,12,December,2023,0,Unknown
2023-12-21 15:00:00,2023122115,15,PM,355,3,Thursday,0,12,December,2023,0,Unknown
2023-12-21 16:00:00,2023122116,16,PM,355,3,Thursday,0,12,December,2023,0,Unknown
2023-12-21 17:00:00,2023122117,17,PM,355,3,Thursday,0,12,December,2023,0,Unknown
2023-12-21 18:00:00,2023122118,18,PM,355,3,Thursday,0,12,December,2023,0,Unknown
2023-12-21 19:00:00,2023122119,19,PM,355,3,Thursday,0,12,December,2023,0,Unknown
2023-12-21 20:00:00,2023122120,20,PM,355,3,Thursday,0,12,December,2023,0,Unknown
2023-12-21 21:00:00,2023122121,21,PM,355,3,Thursday,0,12,December,2023,0,Unknown
2023-12-21 22:00:00,2023122122,22,PM,355,3,Thursday,0,12,December,2023,0,Unknown
2023-12-21 23:00:00,2023122123,23,PM,355,3,Thursday,0,12,December,2023,0,Unknown
2023-12-22 00:00:00,2023122200,0,AM,356,4,Friday,0,12,December,2023,0,Unknown
2023-12-22 01:00:00,2023122201,1,AM,356,4,Friday,0,12,December,2023,0,Unknown
2023-12-22 02:00:00,2023122202,2,AM,356,4,Friday,0,12,December,2023,0,Unknown
2023-12-22 03:00:00,2023122203,3,AM,356,4,Friday,0,12,December,2023,0,Unknown
2023-12-22 04:00:00,2023122204,4,AM,356,4,Friday,0,12,December,2023,0,Unknown
2023-12-22 05:00:00,2023122205,5,AM,356,4,Friday,0,12,December,2023,0,Unknown
2023-12-22 06:00:00,2023122206,6,AM,356,4,Friday,0,12,December,2023,0,Unknown
2023-12-22 07:00:00,2023122207,7,AM,356,4,Friday,0,12,December,2023,0,Unknown
2023-12-22 08:00:00,2023122208,8,AM,356,4,Friday,0,12,December,2023,0,Unknown
2023-12-22 09:00:00,2023122209,9,AM,356,4,Friday,0,12,December,2023,0,Unknown
2023-12-22 10:00:00,2023122210,10,AM,356,4,Friday,0,12,December,2023,0,Unknown
2023-12-22 11:00:00,2023122211,11,AM,356,4,Friday,0,12,December,2023,0,Unknown
2023-12-22 12:00:00,2023122212,12,PM,356,4,Friday,0,12,December,2023,0,Unknown
2023-12-22 13:00:00,2023122213,13,PM,356,4,Friday,0,12,December,2023,0,Unknown
2023-12-22 14:00:00,2023122214,14,PM,356,4,Friday,0,12,December,2023,0,Unknown
2023-12-22 15:00:00,2023122215,15,PM,356,4,Friday,0,12,December,2023,0,Unknown
2023-12-22 16:00:00,2023122216,16,PM,356,4,Friday,0,12,December,2023,0,Unknown
2023-12-22 17:00:00,2023122217,17,PM,356,4,Friday,0,12,December,2023,0,Unknown
2023-12-22 18:00:00,2023122218,18,PM,356,4,Friday,0,12,December,2023,0,Unknown
2023-12-22 19:00:00,2023122219,19,PM,356,4,Friday,0,12,December,2023,0,Unknown
2023-12-22 20:00:00,2023122220,20,PM,356,4,Friday,0,12,December,2023,0,Unknown
2023-12-22 21:00:00,2023122221,21,PM,356,4,Friday,0,12,December,2023,0,Unknown
2023-12-22 22:00:00,2023122222,22,PM,356,4,Friday,0,12,December,2023,0,Unknown
2023-12-22 23:00:00,2023122223,23,PM,356,4,Friday,0,12,December,2023,0,Unknown
2023-12-23 00:00:00,2023122300,0,AM,357,5,Saturday,1,12,December,2023,0,Unknown
2023-12-23 01:00:00,2023122301,1,AM,357,5,Saturday,1,12,December,2023,0,Unknown
2023-12-23 02:00:00,2023122302,2,AM,357,5,Saturday,1,12,December,2023,0,Unknown
2023-12-23 03:00:00,2023122303,3,AM,357,5,Saturday,1,12,December,2023,0,Unknown
2023-12-23 04:00:00,2023122304,4,AM,357,5,Saturday,1,12,December,2023,0,Unknown
2023-12-23 05:00:00,2023122305,5,AM,357,5,Saturday,1,12,December,2023,0,Unknown
2023-12-23 06:00:00,2023122306,6,AM,357,5,Saturday,1,12,December,2023,0,Unknown
2023-12-23 07:00:00,2023122307,7,AM,357,5,Saturday,1,12,December,2023,0,Unknown
2023-12-23 08:00:00,2023122308,8,AM,357,5,Saturday,1,12,December,2023,0,Unknown
2023-12-23 09:00:00,2023122309,9,AM,357,5,Saturday,1,12,December,2023,0,Unknown
2023-12-23 10:00:00,2023122310,10,AM,357,5,Saturday,1,12,December,2023,0,Unknown
2023-12-23 11:00:00,2023122311,11,AM,357,5,Saturday,1,12,December,2023,0,Unknown
2023-12-23 12:00:00,2023122312,12,PM,357,5,Saturday,1,12,December,2023,0,Unknown
2023-12-23 13:00:00,2023122313,13,PM,357,5,Saturday,1,12,December,2023,0,Unknown
2023-12-23 14:00:00,2023122314,14,PM,357,5,Saturday,1,12,December,2023,0,Unknown
2023-12-23 15:00:00,2023122315,15,PM,357,5,Saturday,1,12,December,2023,0,Unknown
2023-12-23 16:00:00,2023122316,16,PM,357,5,Saturday,1,12,December,2023,0,Unknown
2023-12-23 17:00:00,2023122317,17,PM,357,5,Saturday,1,12,December,2023,0,Unknown
2023-12-23 18:00:00,2023122318,18,PM,357,5,Saturday,1,12,December,2023,0,Unknown
2023-12-23 19:00:00,2023122319,19,PM,357,5,Saturday,1,12,December,2023,0,Unknown
2023-12-23 20:00:00,2023122320,20,PM,357,5,Saturday,1,12,December,2023,0,Unknown
2023-12-23 21:00:00,2023122321,21,PM,357,5,Saturday,1,12,December,2023,0,Unknown
2023-12-23 22:00:00,2023122322,22,PM,357,5,Saturday,1,12,December,2023,0,Unknown
2023-12-23 23:00:00,2023122323,23,PM,357,5,Saturday,1,12,December,2023,0,Unknown
2023-12-24 00:00:00,2023122400,0,AM,358,6,Sunday,1,12,December,2023,0,Unknown
2023-12-24 01:00:00,2023122401,1,AM,358,6,Sunday,1,12,December,2023,0,Unknown
2023-12-24 02:00:00,2023122402,2,AM,358,6,Sunday,1,12,December,2023,0,Unknown
2023-12-24 03:00:00,2023122403,3,AM,358,6,Sunday,1,12,December,2023,0,Unknown
2023-12-24 04:00:00,2023122404,4,AM,358,6,Sunday,1,12,December,2023,0,Unknown
2023-12-24 05:00:00,2023122405,5,AM,358,6,Sunday,1,12,December,2023,0,Unknown
2023-12-24 06:00:00,2023122406,6,AM,358,6,Sunday,1,12,December,2023,0,Unknown
2023-12-24 07:00:00,2023122407,7,AM,358,6,Sunday,1,12,December,2023,0,Unknown
2023-12-24 08:00:00,2023122408,8,AM,358,6,Sunday,1,12,December,2023,0,Unknown
2023-12-24 09:00:00,2023122409,9,AM,358,6,Sunday,1,12,December,2023,0,Unknown
2023-12-24 10:00:00,2023122410,10,AM,358,6,Sunday,1,12,December,2023,0,Unknown
2023-12-24 11:00:00,2023122411,11,AM,358,6,Sunday,1,12,December,2023,0,Unknown
2023-12-24 12:00:00,2023122412,12,PM,358,6,Sunday,1,12,December,2023,0,Unknown
2023-12-24 13:00:00,2023122413,13,PM,358,6,Sunday,1,12,December,2023,0,Unknown
2023-12-24 14:00:00,2023122414,14,PM,358,6,Sunday,1,12,December,2023,0,Unknown
2023-12-24 15:00:00,2023122415,15,PM,358,6,Sunday,1,12,December,2023,0,Unknown
2023-12-24 16:00:00,2023122416,16,PM,358,6,Sunday,1,12,December,2023,0,Unknown
2023-12-24 17:00:00,2023122417,17,PM,358,6,Sunday,1,12,December,2023,0,Unknown
2023-12-24 18:00:00,2023122418,18,PM,358,6,Sunday,1,12,December,2023,0,Unknown
2023-12-24 19:00:00,2023122419,19,PM,358,6,Sunday,1,12,December,2023,0,Unknown
2023-12-24 20:00:00,2023122420,20,PM,358,6,Sunday,1,12,December,2023,0,Unknown
2023-12-24 21:00:00,2023122421,21,PM,358,6,Sunday,1,12,December,2023,0,Unknown
2023-12-24 22:00:00,2023122422,22,PM,358,6,Sunday,1,12,December,2023,0,Unknown
2023-12-24 23:00:00,2023122423,23,PM,358,6,Sunday,1,12,December,2023,0,Unknown
2023-12-25 00:00:00,2023122500,0,AM,359,0,Monday,0,12,December,2023,1,Christmas Day
2023-12-25 01:00:00,2023122501,1,AM,359,0,Monday,0,12,December,2023,1,Christmas Day
2023-12-25 02:00:00,2023122502,2,AM,359,0,Monday,0,12,December,2023,1,Christmas Day
2023-12-25 03:00:00,2023122503,3,AM,359,0,Monday,0,12,December,2023,1,Christmas Day
2023-12-25 04:00:00,2023122504,4,AM,359,0,Monday,0,12,December,2023,1,Christmas Day
2023-12-25 05:00:00,2023122505,5,AM,359,0,Monday,0,12,December,2023,1,Christmas Day
2023-12-25 06:00:00,2023122506,6,AM,359,0,Monday,0,12,December,2023,1,Christmas Day
2023-12-25 07:00:00,2023122507,7,AM,359,0,Monday,0,12,December,2023,1,Christmas Day
2023-12-25 08:00:00,2023122508,8,AM,359,0,Monday,0,12,December,2023,1,Christmas Day
2023-12-25 09:00:00,2023122509,9,AM,359,0,Monday,0,12,December,2023,1,Christmas Day
2023-12-25 10:00:00,2023122510,10,AM,359,0,Monday,0,12,December,2023,1,Christmas Day
2023-12-25 11:00:00,2023122511,11,AM,359,0,Monday,0,12,December,2023,1,Christmas Day
2023-12-25 12:00:00,2023122512,12,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
2023-12-25 13:00:00,2023122513,13,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
2023-12-25 14:00:00,2023122514,14,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
2023-12-25 15:00:00,2023122515,15,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
2023-12-25 16:00:00,2023122516,16,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
2023-12-25 17:00:00,2023122517,17,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
2023-12-25 18:00:00,2023122518,18,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
2023-12-25 19:00:00,2023122519,19,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
2023-12-25 20:00:00,2023122520,20,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
2023-12-25 21:00:00,2023122521,21,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
2023-12-25 22:00:00,2023122522,22,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
2023-12-25 23:00:00,2023122523,23,PM,359,0,Monday,0,12,December,2023,1,Christmas Day
2023-12-26 00:00:00,2023122600,0,AM,360,1,Tuesday,0,12,December,2023,0,Unknown
2023-12-26 01:00:00,2023122601,1,AM,360,1,Tuesday,0,12,December,2023,0,Unknown
2023-12-26 02:00:00,2023122602,2,AM,360,1,Tuesday,0,12,December,2023,0,Unknown
2023-12-26 03:00:00,2023122603,3,AM,360,1,Tuesday,0,12,December,2023,0,Unknown
2023-12-26 04:00:00,2023122604,4,AM,360,1,Tuesday,0,12,December,2023,0,Unknown
2023-12-26 05:00:00,2023122605,5,AM,360,1,Tuesday,0,12,December,2023,0,Unknown
2023-12-26 06:00:00,2023122606,6,AM,360,1,Tuesday,0,12,December,2023,0,Unknown
2023-12-26 07:00:00,2023122607,7,AM,360,1,Tuesday,0,12,December,2023,0,Unknown
2023-12-26 08:00:00,2023122608,8,AM,360,1,Tuesday,0,12,December,2023,0,Unknown
2023-12-26 09:00:00,2023122609,9,AM,360,1,Tuesday,0,12,December,2023,0,Unknown
2023-12-26 10:00:00,2023122610,10,AM,360,1,Tuesday,0,12,December,2023,0,Unknown
2023-12-26 11:00:00,2023122611,11,AM,360,1,Tuesday,0,12,December,2023,0,Unknown
2023-12-26 12:00:00,2023122612,12,PM,360,1,Tuesday,0,12,December,2023,0,Unknown
2023-12-26 13:00:00,2023122613,13,PM,360,1,Tuesday,0,12,December,2023,0,Unknown
2023-12-26 14:00:00,2023122614,14,PM,360,1,Tuesday,0,12,December,2023,0,Unknown
2023-12-26 15:00:00,2023122615,15,PM,360,1,Tuesday,0,12,December,2023,0,Unknown
2023-12-26 16:00:00,2023122616,16,PM,360,1,Tuesday,0,12,December,2023,0,Unknown
2023-12-26 17:00:00,2023122617,17,PM,360,1,Tuesday,0,12,December,2023,0,Unknown
2023-12-26 18:00:00,2023122618,18,PM,360,1,Tuesday,0,12,December,2023,0,Unknown
2023-12-26 19:00:00,2023122619,19,PM,360,1,Tuesday,0,12,December,2023,0,Unknown
2023-12-26 20:00:00,2023122620,20,PM,360,1,Tuesday,0,12,December,2023,0,Unknown
2023-12-26 21:00:00,2023122621,21,PM,360,1,Tuesday,0,12,December,2023,0,Unknown
2023-12-26 22:00:00,2023122622,22,PM,360,1,Tuesday,0,12,December,2023,0,Unknown
2023-12-26 23:00:00,2023122623,23,PM,360,1,Tuesday,0,12,December,2023,0,Unknown
2023-12-27 00:00:00,2023122700,0,AM,361,2,Wednesday,0,12,December,2023,0,Unknown
2023-12-27 01:00:00,2023122701,1,AM,361,2,Wednesday,0,12,December,2023,0,Unknown
2023-12-27 02:00:00,2023122702,2,AM,361,2,Wednesday,0,12,December,2023,0,Unknown
2023-12-27 03:00:00,2023122703,3,AM,361,2,Wednesday,0,12,December,2023,0,Unknown
2023-12-27 04:00:00,2023122704,4,AM,361,2,Wednesday,0,12,December,2023,0,Unknown
2023-12-27 05:00:00,2023122705,5,AM,361,2,Wednesday,0,12,December,2023,0,Unknown
2023-12-27 06:00:00,2023122706,6,AM,361,2,Wednesday,0,12,December,2023,0,Unknown
2023-12-27 07:00:00,2023122707,7,AM,361,2,Wednesday,0,12,December,2023,0,Unknown
2023-12-27 08:00:00,2023122708,8,AM,361,2,Wednesday,0,12,December,2023,0,Unknown
2023-12-27 09:00:00,2023122709,9,AM,361,2,Wednesday,0,12,December,2023,0,Unknown
2023-12-27 10:00:00,2023122710,10,AM,361,2,Wednesday,0,12,December,2023,0,Unknown
2023-12-27 11:00:00,2023122711,11,AM,361,2,Wednesday,0,12,December,2023,0,Unknown
2023-12-27 12:00:00,2023122712,12,PM,361,2,Wednesday,0,12,December,2023,0,Unknown
2023-12-27 13:00:00,2023122713,13,PM,361,2,Wednesday,0,12,December,2023,0,Unknown
2023-12-27 14:00:00,2023122714,14,PM,361,2,Wednesday,0,12,December,2023,0,Unknown
2023-12-27 15:00:00,2023122715,15,PM,361,2,Wednesday,0,12,December,2023,0,Unknown
2023-12-27 16:00:00,2023122716,16,PM,361,2,Wednesday,0,12,December,2023,0,Unknown
2023-12-27 17:00:00,2023122717,17,PM,361,2,Wednesday,0,12,December,2023,0,Unknown
2023-12-27 18:00:00,2023122718,18,PM,361,2,Wednesday,0,12,December,2023,0,Unknown
2023-12-27 19:00:00,2023122719,19,PM,361,2,Wednesday,0,12,December,2023,0,Unknown
2023-12-27 20:00:00,2023122720,20,PM,361,2,Wednesday,0,12,December,2023,0,Unknown
2023-12-27 21:00:00,2023122721,21,PM,361,2,Wednesday,0,12,December,2023,0,Unknown
2023-12-27 22:00:00,2023122722,22,PM,361,2,Wednesday,0,12,December,2023,0,Unknown
2023-12-27 23:00:00,2023122723,23,PM,361,2,Wednesday,0,12,December,2023,0,Unknown
2023-12-28 00:00:00,2023122800,0,AM,362,3,Thursday,0,12,December,2023,0,Unknown
2023-12-28 01:00:00,2023122801,1,AM,362,3,Thursday,0,12,December,2023,0,Unknown
2023-12-28 02:00:00,2023122802,2,AM,362,3,Thursday,0,12,December,2023,0,Unknown
2023-12-28 03:00:00,2023122803,3,AM,362,3,Thursday,0,12,December,2023,0,Unknown
2023-12-28 04:00:00,2023122804,4,AM,362,3,Thursday,0,12,December,2023,0,Unknown
2023-12-28 05:00:00,2023122805,5,AM,362,3,Thursday,0,12,December,2023,0,Unknown
2023-12-28 06:00:00,2023122806,6,AM,362,3,Thursday,0,12,December,2023,0,Unknown
2023-12-28 07:00:00,2023122807,7,AM,362,3,Thursday,0,12,December,2023,0,Unknown
2023-12-28 08:00:00,2023122808,8,AM,362,3,Thursday,0,12,December,2023,0,Unknown
2023-12-28 09:00:00,2023122809,9,AM,362,3,Thursday,0,12,December,2023,0,Unknown
2023-12-28 10:00:00,2023122810,10,AM,362,3,Thursday,0,12,December,2023,0,Unknown
2023-12-28 11:00:00,2023122811,11,AM,362,3,Thursday,0,12,December,2023,0,Unknown
2023-12-28 12:00:00,2023122812,12,PM,362,3,Thursday,0,12,December,2023,0,Unknown
2023-12-28 13:00:00,2023122813,13,PM,362,3,Thursday,0,12,December,2023,0,Unknown
2023-12-28 14:00:00,2023122814,14,PM,362,3,Thursday,0,12,December,2023,0,Unknown
2023-12-28 15:00:00,2023122815,15,PM,362,3,Thursday,0,12,December,2023,0,Unknown
2023-12-28 16:00:00,2023122816,16,PM,362,3,Thursday,0,12,December,2023,0,Unknown
2023-12-28 17:00:00,2023122817,17,PM,362,3,Thursday,0,12,December,2023,0,Unknown
2023-12-28 18:00:00,2023122818,18,PM,362,3,Thursday,0,12,December,2023,0,Unknown
2023-12-28 19:00:00,2023122819,19,PM,362,3,Thursday,0,12,December,2023,0,Unknown
2023-12-28 20:00:00,2023122820,20,PM,362,3,Thursday,0,12,December,2023,0,Unknown
2023-12-28 21:00:00,2023122821,21,PM,362,3,Thursday,0,12,December,2023,0,Unknown
2023-12-28 22:00:00,2023122822,22,PM,362,3,Thursday,0,12,December,2023,0,Unknown
2023-12-28 23:00:00,2023122823,23,PM,362,3,Thursday,0,12,December,2023,0,Unknown
2023-12-29 00:00:00,2023122900,0,AM,363,4,Friday,0,12,December,2023,0,Unknown
2023-12-29 01:00:00,2023122901,1,AM,363,4,Friday,0,12,December,2023,0,Unknown
2023-12-29 02:00:00,2023122902,2,AM,363,4,Friday,0,12,December,2023,0,Unknown
2023-12-29 03:00:00,2023122903,3,AM,363,4,Friday,0,12,December,2023,0,Unknown
2023-12-29 04:00:00,2023122904,4,AM,363,4,Friday,0,12,December,2023,0,Unknown
2023-12-29 05:00:00,2023122905,5,AM,363,4,Friday,0,12,December,2023,0,Unknown
2023-12-29 06:00:00,2023122906,6,AM,363,4,Friday,0,12,December,2023,0,Unknown
2023-12-29 07:00:00,2023122907,7,AM,363,4,Friday,0,12,December,2023,0,Unknown
2023-12-29 08:00:00,2023122908,8,AM,363,4,Friday,0,12,December,2023,0,Unknown
2023-12-29 09:00:00,2023122909,9,AM,363,4,Friday,0,12,December,2023,0,Unknown
2023-12-29 10:00:00,2023122910,10,AM,363,4,Friday,0,12,December,2023,0,Unknown
2023-12-29 11:00:00,2023122911,11,AM,363,4,Friday,0,12,December,2023,0,Unknown
2023-12-29 12:00:00,2023122912,12,PM,363,4,Friday,0,12,December,2023,0,Unknown
2023-12-29 13:00:00,2023122913,13,PM,363,4,Friday,0,12,December,2023,0,Unknown
2023-12-29 14:00:00,2023122914,14,PM,363,4,Friday,0,12,December,2023,0,Unknown
2023-12-29 15:00:00,2023122915,15,PM,363,4,Friday,0,12,December,2023,0,Unknown
2023-12-29 16:00:00,2023122916,16,PM,363,4,Friday,0,12,December,2023,0,Unknown
2023-12-29 17:00:00,2023122917,17,PM,363,4,Friday,0,12,December,2023,0,Unknown
2023-12-29 18:00:00,2023122918,18,PM,363,4,Friday,0,12,December,2023,0,Unknown
2023-12-29 19:00:00,2023122919,19,PM,363,4,Friday,0,12,December,2023,0,Unknown
2023-12-29 20:00:00,2023122920,20,PM,363,4,Friday,0,12,December,2023,0,Unknown
2023-12-29 21:00:00,2023122921,21,PM,363,4,Friday,0,12,December,2023,0,Unknown
2023-12-29 22:00:00,2023122922,22,PM,363,4,Friday,0,12,December,2023,0,Unknown
2023-12-29 23:00:00,2023122923,23,PM,363,4,Friday,0,12,December,2023,0,Unknown
2023-12-30 00:00:00,2023123000,0,AM,364,5,Saturday,1,12,December,2023,0,Unknown
2023-12-30 01:00:00,2023123001,1,AM,364,5,Saturday,1,12,December,2023,0,Unknown
2023-12-30 02:00:00,2023123002,2,AM,364,5,Saturday,1,12,December,2023,0,Unknown
2023-12-30 03:00:00,2023123003,3,AM,364,5,Saturday,1,12,December,2023,0,Unknown
2023-12-30 04:00:00,2023123004,4,AM,364,5,Saturday,1,12,December,2023,0,Unknown
2023-12-30 05:00:00,2023123005,5,AM,364,5,Saturday,1,12,December,2023,0,Unknown
2023-12-30 06:00:00,2023123006,6,AM,364,5,Saturday,1,12,December,2023,0,Unknown
2023-12-30 07:00:00,2023123007,7,AM,364,5,Saturday,1,12,December,2023,0,Unknown
2023-12-30 08:00:00,2023123008,8,AM,364,5,Saturday,1,12,December,2023,0,Unknown
2023-12-30 09:00:00,2023123009,9,AM,364,5,Saturday,1,12,December,2023,0,Unknown
2023-12-30 10:00:00,2023123010,10,AM,364,5,Saturday,1,12,December,2023,0,Unknown
2023-12-30 11:00:00,2023123011,11,AM,364,5,Saturday,1,12,December,2023,0,Unknown
2023-12-30 12:00:00,2023123012,12,PM,364,5,Saturday,1,12,December,2023,0,Unknown
2023-12-30 13:00:00,2023123013,13,PM,364,5,Saturday,1,12,December,2023,0,Unknown
2023-12-30 14:00:00,2023123014,14,PM,364,5,Saturday,1,12,December,2023,0,Unknown
2023-12-30 15:00:00,2023123015,15,PM,364,5,Saturday,1,12,December,2023,0,Unknown
2023-12-30 16:00:00,2023123016,16,PM,364,5,Saturday,1,12,December,2023,0,Unknown
2023-12-30 17:00:00,2023123017,17,PM,364,5,Saturday,1,12,December,2023,0,Unknown
2023-12-30 18:00:00,2023123018,18,PM,364,5,Saturday,1,12,December,2023,0,Unknown
2023-12-30 19:00:00,2023123019,19,PM,364,5,Saturday,1,12,December,2023,0,Unknown
2023-12-30 20:00:00,2023123020,20,PM,364,5,Saturday,1,12,December,2023,0,Unknown
2023-12-30 21:00:00,2023123021,21,PM,364,5,Saturday,1,12,December,2023,0,Unknown
2023-12-30 22:00:00,2023123022,22,PM,364,5,Saturday,1,12,December,2023,0,Unknown
2023-12-30 23:00:00,2023123023,23,PM,364,5,Saturday,1,12,December,2023,0,Unknown
2023-12-31 00:00:00,2023123100,0,AM,365,6,Sunday,1,12,December,2023,0,Unknown
2023-12-31 01:00:00,2023123101,1,AM,365,6,Sunday,1,12,December,2023,0,Unknown
2023-12-31 02:00:00,2023123102,2,AM,365,6,Sunday,1,12,December,2023,0,Unknown
2023-12-31 03:00:00,2023123103,3,AM,365,6,Sunday,1,12,December,2023,0,Unknown
2023-12-31 04:00:00,2023123104,4,AM,365,6,Sunday,1,12,December,2023,0,Unknown
2023-12-31 05:00:00,2023123105,5,AM,365,6,Sunday,1,12,December,2023,0,Unknown
2023-12-31 06:00:00,2023123106,6,AM,365,6,Sunday,1,12,December,2023,0,Unknown
2023-12-31 07:00:00,2023123107,7,AM,365,6,Sunday,1,12,December,2023,0,Unknown
2023-12-31 08:00:00,2023123108,8,AM,365,6,Sunday,1,12,December,2023,0,Unknown
2023-12-31 09:00:00,2023123109,9,AM,365,6,Sunday,1,12,December,2023,0,Unknown
2023-12-31 10:00:00,2023123110,10,AM,365,6,Sunday,1,12,December,2023,0,Unknown
2023-12-31 11:00:00,2023123111,11,AM,365,6,Sunday,1,12,December,2023,0,Unknown
2023-12-31 12:00:00,2023123112,12,PM,365,6,Sunday,1,12,December,2023,0,Unknown
2023-12-31 13:00:00,2023123113,13,PM,365,6,Sunday,1,12,December,2023,0,Unknown
2023-12-31 14:00:00,2023123114,14,PM,365,6,Sunday,1,12,December,2023,0,Unknown
2023-12-31 15:00:00,2023123115,15,PM,365,6,Sunday,1,12,December,2023,0,Unknown
2023-12-31 16:00:00,2023123116,16,PM,365,6,Sunday,1,12,December,2023,0,Unknown
2023-12-31 17:00:00,2023123117,17,PM,365,6,Sunday,1,12,December,2023,0,Unknown
2023-12-31 18:00:00,2023123118,18,PM,365,6,Sunday,1,12,December,2023,0,Unknown
2023-12-31 19:00:00,2023123119,19,PM,365,6,Sunday,1,12,December,2023,0,Unknown
2023-12-31 20:00:00,2023123120,20,PM,365,6,Sunday,1,12,December,2023,0,Unknown
2023-12-31 21:00:00,2023123121,21,PM,365,6,Sunday,1,12,December,2023,0,Unknown
2023-12-31 22:00:00,2023123122,22,PM,365,6,Sunday,1,12,December,2023,0,Unknown
2023-12-31 23:00:00,2023123123,23,PM,365,6,Sunday,1,12,December,2023,0,Unknown
